id,year,record_ref,AgencyCode,AgencyName,DateOfStop,TimeOfStop,DurationOfStop,ZIP,VehicleMake,VehicleYear,DriversYearofBirth,DriverSex,DriverRace,ReasonForStop,TypeOfMovingViolation,ResultOfStop,BeatLocationOfStop,VehicleConsentSearchRequested,VehicleConsentGiven,VehicleSearchConducted,VehicleSearchConductedBy,VehicleContrabandFound,VehicleDrugsFound,VehicleDrugParaphernaliaFound,VehicleAlcoholFound,VehicleWeaponFound,VehicleStolenPropertyFound,VehicleOtherContrabandFound,VehicleDrugAmount,DriverConsentSearchRequested,DriverConsentGiven,DriverSearchConducted,DriverSearchConductedBy,PassengerConsentSearchRequested,PassengerConsentGiven,PassengerSearchConducted,PassengerSearchConductedBy,DriverPassengerContrabandFound,DriverPassengerDrugsFound,DriverPassengerDrugParaphernaliaFound,DriverPassengerAlcoholFound,DriverPassengerWeaponFound,DriverPassengerStolenPropertyFound,DriverPassengerOtherContrabandFound,DriverPassengerDrugAmount,PoliceDogPerformSniffOfVehicle,PoliceDogAlertIfSniffed,PoliceDogVehicleSearched,PoliceDogContrabandFound,PoliceDogDrugsFound,PoliceDogDrugParaphernaliaFound,PoliceDogAlcoholFound,PoliceDogWeaponFound,PoliceDogStolenPropertyFound,PoliceDogOtherContrabandFound,PoliceDogDrugAmount,SearchConducted,VehicleSearchType,PassengersSearchType,DriverSearchType,ContrabandFound,DrugsFound,AlcoholFound,ParaphernaliaFound,WeaponFound,StolenPropertyFound,OtherContrabandFound,DrugQuantity,ConsentSearchRequested,WasConsentGranted,WasConsentSearchPerformed,WasConsentContrabandFound,ConsentDrugsFound,ConsentAlcoholFound,ConsentParaphernaliaFound,ConsentWeaponFound,ConsentStolenPropertyFound,ConsentOtherContrabandFound,ConsentDrugQuantity,TypeOfRoadway,Passenger1SearchType,Passenger2SearchType,Passenger3SearchType,Passenger4SearchType,Passenger5SearchType,Passenger6SearchType,driver_race,search_conducted,search_hit,consent_search_requested,consent_search_conducted,dog_sniff,dog_search_conducted,dog_search_hit,outcome,Agency_id
42467174,2023,2023-16868,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-23,00:29:00,5,60426,KIA,2022,1985,1,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467176,2023,2023-16870,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,16:04:00,5,60637,HYUANDI,2018,1968,1,1,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467180,2023,2023-16874,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,20:57:00,3,60501,MAZDA,2015,1996,1,4,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467182,2023,2023-16876,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,21:55:00,5,60636,JAGUAR,2017,1985,1,2,1,2,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467185,2023,2023-16879,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,10:36:00,10,60443,MERCEDES,2016,1981,2,2,1,6,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467187,2023,2023-16881,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,16:11:00,6,64130,CHEVY,2023,1965,1,2,1,4,3,211,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467190,2023,2023-16884,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,20:37:00,6,60472,KIA,2017,1990,2,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467194,2023,2023-16888,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,10:34:00,3,60637,JEEP,2019,1995,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467195,2023,2023-16889,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-20,20:20:00,5,33009,CHEVY,2013,1984,1,3,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467220,2023,2023-16914,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-20,15:56:00,5,60617,FORD,2010,1965,1,2,1,4,3,211,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467221,2023,2023-16915,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-19,11:17:00,10,60637,NISSAN,2009,1961,2,2,1,1,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467226,2023,2023-16920,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-19,20:26:00,15,60629,NISSAN,2010,1972,2,4,1,2,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467229,2023,2023-16923,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-18,22:58:00,10,60617,DODGE,2009,1995,2,2,1,6,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467231,2023,2023-16925,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-18,19:28:00,5,60615,HONDA,2015,1991,1,5,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467266,2023,2023-16960,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-23,08:19:00,4,60617,MERCEDES,2016,1951,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42467267,2023,2023-16961,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-23,16:25:00,5,60617,CHEVY,2012,2001,1,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42468455,2023,2023-18149,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,23:55:00,10,60406,AUDI,2018,1998,1,2,1,4,1,301,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470664,2023,2023-20358,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,10:30:00,4,60653,FORD,2011,1978,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470665,2023,2023-20359,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,12:05:00,5,60619,JEEP,2010,1993,2,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470667,2023,2023-20361,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,22:03:00,12,60202,VOLKSWAGEN,2022,1980,1,2,1,6,1,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470668,2023,2023-20362,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,15:22:00,6,60616,HONDA,2021,1981,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470669,2023,2023-20363,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,19:33:00,60,60619,HYUANDI,2013,2005,2,2,3,0,1,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470671,2023,2023-20365,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,12:58:00,6,60649,CHRYSTLER,2008,1983,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470672,2023,2023-20366,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-25,15:07:00,5,60628,PONTIAC,2003,1990,1,2,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470674,2023,2023-20368,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,15:48:00,5,60619,FORD,2013,1962,1,2,1,4,3,211,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42470676,2023,2023-20370,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-22,20:15:00,10,60615,TOYOTA,2020,1986,1,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42471410,2023,2023-21104,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-26,14:21:00,5,60628,DODGE,2000,1981,1,2,3,0,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42471411,2023,2023-21105,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-26,18:54:00,6,60637,TOYOTA,2014,1970,1,2,1,6,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42471412,2023,2023-21106,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-26,13:00:00,8,60609,TOYOTA,2007,1967,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42471413,2023,2023-21107,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-26,17:59:00,8,60615,NISSAN,2020,1991,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42471415,2023,2023-21109,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-27,03:37:00,5,60636,JEEP,2006,1996,2,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473951,2023,2023-23645,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-21,09:45:00,5,60653,TOYOTA,2022,1981,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473954,2023,2023-23648,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-27,12:31:00,5,60621,HONDA,2002,1962,1,2,1,6,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473957,2023,2023-23651,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-28,00:45:00,6,60653,CHRYSTLER,2015,1998,1,2,2,0,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473958,2023,2023-23652,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-24,00:24:00,7,60617,TOYOTA,2007,1991,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473960,2023,2023-23654,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-23,23:35:00,7,60031,VOLKSWAGEN,2019,2002,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42473961,2023,2023-23655,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-18,23:43:00,6,60653,VOLKSWAGEN,2019,1978,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42474277,2023,2023-23971,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-30,09:59:00,5,60653,FORD,2008,1989,2,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42474278,2023,2023-23972,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-30,09:47:00,7,60615,BMW,2022,1953,2,1,1,4,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42474279,2023,2023-23973,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-30,23:17:00,15,60643,CHEVEROLET,2014,1999,2,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484218,2023,2023-33912,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-31,09:26:00,10,60630,TOYOTA,2017,1986,1,2,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484222,2023,2023-33916,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-31,15:40:00,5,60628,LINCOLN,2021,1986,1,2,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484225,2023,2023-33919,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-31,14:06:00,5,60419,TOYOTA,2018,1986,1,2,1,1,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484505,2023,2023-34199,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-30,16:00:00,5,60619,FORD,2014,1998,2,2,1,6,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484509,2023,2023-34203,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-26,11:25:00,5,48188,TOYOTA,2021,1994,1,5,1,4,3,131,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484511,2023,2023-34205,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-01,00:26:00,11,60638,NISSAN,2014,1989,1,2,1,4,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42484528,2023,2023-34222,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-31,10:43:00,7,60619,FORD,2005,1995,2,2,1,4,1,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42492583,2023,2023-42277,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-01,14:22:00,5,60605,BMW,2015,1978,2,5,1,6,3,132,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503703,2023,2023-53397,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-05,16:00:00,8,60628,CHEVEROLET,2010,1967,1,2,3,0,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503705,2023,2023-53399,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-03,13:01:00,4,60093,HONDA,2007,1987,1,4,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503707,2023,2023-53401,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-05,17:34:00,5,60637,TOYOTA,2012,1969,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503709,2023,2023-53403,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-05,18:49:00,5,60428,FORD,2015,1971,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503712,2023,2023-53406,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,17:49:00,17,07930,HONDA,2020,2003,1,1,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503713,2023,2023-53407,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-03,11:26:00,5,60636,DODGE,2014,2001,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503714,2023,2023-53408,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-03,12:43:00,5,10469,HONDA,2005,1993,1,2,1,1,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503717,2023,2023-53411,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-03,17:21:00,5,60615,HNDA,2017,1982,1,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503718,2023,2023-53412,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-05,18:19:00,5,60827,KIA,2023,1999,2,2,1,4,3,225,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503720,2023,2023-53414,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,12:56:00,7,60615,HYUANDI,2018,1998,2,2,1,4,3,141,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503722,2023,2023-53416,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-02,12:51:00,8,60632,DODGE,2021,1989,1,4,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503723,2023,2023-53417,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,21:04:00,9,60615,KIA,2022,1989,2,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503726,2023,2023-53420,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,21:59:00,7,01257,VOLSKWAGON,2015,2002,1,1,2,0,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503728,2023,2023-53422,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,20:27:00,5,60653,TOYOTA,2011,1994,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503732,2023,2023-53426,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-04,23:12:00,7,60653,FORD,2008,2008,1,2,1,4,3,221,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503733,2023,2023-53427,14057,UNIVERSITY OF CHICAGO POLICE,2023-02-02,08:47:00,7,46320,LEXUS,2006,1965,2,2,1,6,3,140,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
42503736,2023,2023-53430,14057,UNIVERSITY OF CHICAGO POLICE,2023-01-31,14:14:00,5,60622,TOYOTA,2002,1985,1,1,1,4,3,222,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873
